CZE,2010,3.052,2.787,2.751,3.052,3.002,2.125,1.313,2.000
CZE,2011,3.052,2.787,2.751,3.052,3.002,2.125,1.313,2.000
CZE,2012,2.925,2.696,2.660,2.925,2.875,2.125,1.438,2.125
CZE,2013,2.925,2.696,2.660,2.925,2.875,2.125,1.438,2.125
DEU,1985,2.583,,,2.583,,,5.000,
DEU,1986,2.583,,,2.583,,,3.250,
DEU,1987,2.583,,,2.583,,,3.250,
DEU,1988,2.583,,,2.583,,,3.250,
DEU,1989,2.583,,,2.583,,,3.250,
DEU,1990,2.583,,,2.583,,,3.250,
DEU,1991,2.583,,,2.583,,,3.250,
DEU,1992,2.583,,,2.583,,,3.250,
DEU,1993,2.583,,,2.583,,,3.250,
DEU,1994,2.679,,,2.679,,,3.250,
DEU,1995,2.679,,,2.679,,,3.125,
DEU,1996,2.679,,,2.679,,,3.125,
DEU,1997,2.679,,,2.679,,,2.500,
DEU,1998,2.679,2.949,,2.679,,3.625,2.000,
DEU,1999,2.679,2.949,,2.679,,3.625,2.000,
DEU,2000,2.679,2.949,,2.679,,3.625,2.000,
DEU,2001,2.679,2.949,,2.679,,3.625,2.000,
DEU,2002,2.679,2.949,,2.679,,3.625,2.000,
DEU,2003,2.679,2.949,,2.679,,3.625,1.500,
DEU,2004,2.869,3.085,,2.869,,3.625,1.000,
DEU,2005,2.869,3.085,,2.869,,3.625,1.000,
DEU,2006,2.869,3.085,,2.869,,3.625,1.000,
DEU,2007,2.869,3.085,,2.869,,3.625,1.000,
DEU,2008,2.869,3.085,2.978,2.869,2.719,3.625,1.000,1.542
DEU,2009,2.869,3.085,2.978,2.869,2.719,3.625,1.000,1.542
DEU,2010,2.869,3.085,2.978,2.869,2.719,3.625,1.000,1.542
DEU,2011,2.869,3.085,2.978,2.869,2.719,3.625,1.000,1.542
DEU,2012,2.869,3.085,2.978,2.869,2.719,3.625,1.000,1.542
DEU,2013,2.869,3.085,2.978,2.869,2.719,3.625,1.125,1.750
DNK,1985,2.183,,,2.183,,,3.125,
DNK,1986,2.183,,,2.183,,,3.125,
DNK,1987,2.183,,,2.183,,,3.125,
DNK,1988,2.183,,,2.183,,,3.125,
DNK,1989,2.183,,,2.183,,,3.125,
DNK,1990,2.183,,,2.183,,,3.125,
DNK,1991,2.183,,,2.183,,,3.125,
DNK,1992,2.183,,,2.183,,,3.125,
DNK,1993,2.183,,,2.183,,,3.125,
