FIN,1977,4.3217286915
FIN,1978,5.802249852
FIN,1979,4.8808832074
FIN,1980,3.7628278221
FIN,1981,3.7619314992
FIN,1982,4.2284459088
FIN,1983,4.2656587473
FIN,1984,3.8605898123
FIN,1985,3.9640591966
FIN,1986,4.2364016736
FIN,1987,4.4155844156
FIN,1988,3.818369453
FIN,1989,2.1384928717
FIN,1990,2.031488065
FIN,1991,5.1451859399
FIN,1992,9.5771777891
FIN,1993,14.0458015267
FIN,1994,14.0973630832
FIN,1995,13.1114473021
FIN,1996,12.1471774194
FIN,1997,10.6979113602
FIN,1998,9.4731509625
FIN,1999,8.4173387097
FIN,2000,7.9677256682
FIN,2001,7.4300254453
FIN,2002,7.3484069887
FIN,2003,7.2622779519
FIN,2004,7.2900158479
FIN,2005,6.9002123142
FIN,2006,6.0897435897
FIN,2007,5.3026245313
FIN,2008,4.8
FIN,2009,6.6058002148
FIN,2010,6.8909386869
FIN,2011,6.1513336962
FIN,2012,6.1850027367
FIN,2013,6.6703417861
FRA,1983,5.4821795981
FRA,1984,6.534146519
FRA,1985,7.3010832334
FRA,1986,7.6757715284
FRA,1987,8.4867788497
FRA,1988,8.221573276
FRA,1989,8.1316998695
FRA,1990,7.8256813252
FRA,1991,7.772195011
FRA,1992,8.8075142307
FRA,1993,9.7608564111
FRA,1994,11.0932080009
FRA,1995,10.4555312839
FRA,1996,10.9743632583
FRA,1997,11.152109431
FRA,1998,10.8454278881
FRA,1999,10.6875666897
FRA,2000,9.280681406
FRA,2001,7.7350818606
FRA,2002,7.7618104404
FRA,2003,7.5696130733
FRA,2004,7.7945388845
FRA,2005,7.823342092
FRA,2006,7.5686675352
FRA,2007,6.9648550665
FRA,2008,6.3257678455
FRA,2009,7.688416514
FRA,2010,7.9808081386
FRA,2011,8.0272375713
FRA,2012,8.6328840041
FRA,2013,8.7101899114
FTFR,1970,0.425759648
FTFR,1971,0.5863077823
FTFR,1972,0.7330559197
FTFR,1973,0.8444714459
FTFR,1974,1.8990711065
FTFR,1975,3.5618366905
FTFR,1976,3.4223787591
FTFR,1977,3.2767016557
FTFR,1978,3.1194833154
FTFR,1979,2.6696157331
FTFR,1980,2.6713587899
FTFR,1981,3.7965363476
FTFR,1982,5.5549269698
FTFR,1983,6.9445015416
FTFR,1984,6.2231493534
FTFR,1985,6.3480380046
FTFR,1986,5.9808744069
FTFR,1987,5.8269752126
FTFR,1988,5.7065883371
FTFR,1989,5.2622633328
FTFR,1990,4.6051958869
FTFR,1991,3.887393549
FTFR,1992,4.1178251654
FTFR,1993,5.4860607096
FTFR,1994,6.2353692275
FTFR,1995,6.0268616117
FTFR,1996,6.5130218226
FTFR,1997,7.017765429
FTFR,1998,6.6357250376
GBR,1984,9.5159858386
GBR,1985,9.5213291559
