country,eprc_v1,eprc_v2,eprc_v3,epr_v1,epr_v3,epc,ept_v1,ept_v3,year,primerate,youthrate,oldrate,gdp
GRC,2.802,"","",2.802,"","",4.75,,1995,27.8953104526,27.8953104526,7.2999224545,93406.644956
GRC,2.802,"","",2.802,"","",4.75,,1996,31.1553211731,7.6964317544,7.6964317544,103528.905794
GRC,2.802,"","",2.802,"","",4.75,,1996,31.1553211731,31.1553211731,7.6964317544,103528.905794
GRC,2.802,"","",2.802,"","",4.75,,1997,31.014675988,7.6882829073,7.6882829073,114834.926363
GRC,2.802,"","",2.802,"","",4.75,,1997,31.014675988,31.014675988,7.6882829073,114834.926363
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,1998,29.7298030838,8.9885866788,8.9885866788,125687.504
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,1998,29.7298030838,29.7298030838,8.9885866788,125687.504
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,1999,31.731830121,9.83979174,9.83979174,134217.710084
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,1999,31.731830121,31.731830121,9.83979174,134217.710084
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2000,29.5042510069,9.6117091879,9.6117091879,141731.871375
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2000,29.5042510069,29.5042510069,9.6117091879,141731.871375
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2001,28.0492755721,8.7943991864,8.7943991864,151987.241136
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2001,28.0492755721,28.0492755721,8.7943991864,151987.241136
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2002,26.8402393866,9.0973169327,9.0973169327,162274.177997
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2002,26.8402393866,26.8402393866,9.0973169327,162274.177997
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2003,26.8462441635,8.7103441687,8.7103441687,178570.941568
GRC,2.802,2.93,"",2.802,"",3.25,4.75,,2003,26.8462441635,26.8462441635,8.7103441687,178570.941568
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2004,26.8877637478,9.4568616039,9.4568616039,193013.061321
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2004,26.8877637478,26.8877637478,9.4568616039,193013.061321
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2005,25.9820501117,9.1144895131,9.1144895131,199152.659025
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2005,25.9820501117,25.9820501117,9.1144895131,199152.659025
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2006,25.172786545,8.1350463209,8.1350463209,217830.527751
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2006,25.172786545,25.172786545,8.1350463209,217830.527751
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2007,22.9433991319,7.7631931523,7.7631931523,232831.095111
GRC,2.802,2.93,"",2.802,"",3.25,2.75,,2007,22.9433991319,22.9433991319,7.7631931523,232831.095111
GRC,2.802,2.93,2.85,2.802,2.69,3.25,2.75,3.167,2008,22.0843499502,7.1689906419,7.1689906419,242096.107201
GRC,2.802,2.93,2.85,2.802,2.69,3.25,2.75,3.167,2008,22.0843499502,22.0843499502,7.1689906419,242096.107201
GRC,2.802,2.93,2.85,2.802,2.69,3.25,2.75,3.167,2009,25.780570422,8.9362566626,8.9362566626,237431.038485
GRC,2.802,2.93,2.85,2.802,2.69,3.25,2.75,3.167,2009,25.780570422,25.780570422,8.9362566626,237431.038485
GRC,2.802,2.93,2.85,2.802,2.69,3.25,2.75,3.167,2010,32.9001404139,12.0027827976,12.0027827976,226209.571637
GRC,2.802,2.93,2.85,2.802,2.69,3.25,2.75,3.167,2010,32.9001404139,32.9001404139,12.0027827976,226209.571637
GRC,2.167,2.476,2.444,2.167,2.122,3.25,2.5,3.25,2011,44.4022740816,17.1369685964,17.1369685964,207751.873373
GRC,2.167,2.476,2.444,2.167,2.122,3.25,2.5,3.25,2011,44.4022740816,44.4022740816,17.1369685964,207751.873373
GRC,2.167,2.476,2.444,2.167,2.122,3.25,2.25,2.917,2012,55.2553425851,23.619505245,23.619505245,194203.668664
GRC,2.167,2.476,2.444,2.167,2.122,3.25,2.25,2.917,2012,55.2553425851,55.2553425851,23.619505245,194203.668664
GRC,2.119,2.442,2.41,2.119,2.075,3.25,2.25,2.917,2013,58.317114649,26.7523276062,26.7523276062,182438.268022
GRC,2.119,2.442,2.41,2.119,2.075,3.25,2.25,2.917,2013,58.317114649,58.317114649,26.7523276062,182438.268022
HUN,2.004,"","",2.004,"","",0.625,,1992,18.8038202599,8.7691116147,8.7691116147,3042170.21411026E
HUN,2.004,"","",2.004,"","",0.625,,1992,18.8038202599,18.8038202599,8.7691116147,3042170.21411026E
HUN,2.004,"","",2.004,"","",0.625,,1993,22.9085603113,10.3608399882,10.3608399882,3668241.53056318E
HUN,2.004,"","",2.004,"","",0.625,,1993,22.9085603113,22.9085603113,10.3608399882,3668241.53056318E
HUN,2.004,"","",2.004,"","",0.625,,1994,20.9087860496,9.2501517911,9.2501517911,4512400.99610993E
HUN,2.004,"","",2.004,"","",0.625,,1994,20.9087860496,20.9087860496,9.2501517911,4512400.99610993E
HUN,2.004,"","",2.004,"","",0.625,,1995,18.6368824393,8.9035398503,8.9035398503,5803873
HUN,2.004,"","",2.004,"","",0.625,,1995,18.6368824393,18.6368824393,8.9035398503,5803873
HUN,2.004,"","",2.004,"","",0.625,,1996,17.9803788904,8.6844714339,8.6844714339,7090252
HUN,2.004,"","",2.004,"","",0.625,,1996,17.9803788904,17.9803788904,8.6844714339,7090252
HUN,2.004,"","",2.004,"","",0.625,,1997,15.9434746467,7.5177304965,7.5177304965,8792199
HUN,2.004,"","",2.004,"","",0.625,,1997,15.9434746467,15.9434746467,7.5177304965,8792199
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,1998,13.9976586402,6.7779429695,6.7779429695,10408873
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,1998,13.9976586402,13.9976586402,6.7779429695,10408873
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,1999,12.8897088025,6.2244051456,6.2244051456,11612052
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,1999,12.8897088025,12.8897088025,6.2244051456,11612052
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2000,12.689044633,5.6578628544,5.6578628544,13293578
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2000,12.689044633,12.689044633,5.6578628544,13293578
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2001,11.2405477212,5.1437170805,5.1437170805,15336648
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2001,11.2405477212,11.2405477212,5.1437170805,15336648
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2002,12.6059794734,5.1692657667,5.1692657667,17371295
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2002,12.6059794734,12.6059794734,5.1692657667,17371295
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2003,13.3771929825,5.3055801594,5.3055801594,19007390
HUN,2.004,2.396,"",2.004,"",3.375,0.625,,2003,13.3771929825,13.3771929825,5.3055801594,19007390
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2004,15.4547967929,5.458947182,5.458947182,20914615
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2004,15.4547967929,15.4547967929,5.458947182,20914615
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2005,19.425087108,6.4244262343,6.4244262343,22331300
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2005,19.425087108,19.425087108,6.4244262343,22331300
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2006,19.0944295502,6.8044689512,6.8044689512,24034627
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2006,19.0944295502,19.0944295502,6.8044689512,24034627
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2007,18.0460645254,6.8119195836,6.8119195836,25446890
HUN,2.004,2.396,"",2.004,"",3.375,1.125,,2007,18.0460645254,18.0460645254,6.8119195836,25446890
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2008,19.8754101138,7.1447044046,7.1447044046,26949316
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2008,19.8754101138,19.8754101138,7.1447044046,26949316
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2009,26.4771287072,9.1383390014,9.1383390014,26174886
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2009,26.4771287072,26.4771287072,9.1383390014,26174886
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2010,26.5808940703,10.395004998,10.395004998,26946030
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2010,26.5808940703,26.5808940703,10.395004998,26946030
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2011,26.055930177,10.0729071923,10.0729071923,28035033
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.125,1.917,2011,26.055930177,26.055930177,10.0729071923,28035033
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.25,2,2012,28.1413255425,10.0037720157,10.0037720157,28548800
HUN,2.004,2.396,2.265,2.004,1.821,3.375,1.25,2,2012,28.1413255425,28.1413255425,10.0037720157,28548800
HUN,1.587,2.17,2.074,1.587,1.454,3.625,1.25,2,2013,27.2243092174,9.2225061999,9.2225061999,29846259
HUN,1.587,2.17,2.074,1.587,1.454,3.625,1.25,2,2013,27.2243092174,27.2243092174,9.2225061999,29846259
IRL,1.437,"","",1.437,"","",0.25,,1985,23.3722871452,15.4906423875,15.4906423875,25513.4029234163E
IRL,1.437,"","",1.437,"","",0.25,,1985,23.3722871452,23.3722871452,15.4906423875,25513.4029234163E
IRL,1.437,"","",1.437,"","",0.25,,1986,25.6603773585,15.6137071651,15.6137071651,27068.0138716447E
IRL,1.437,"","",1.437,"","",0.25,,1986,25.6603773585,25.6603773585,15.6137071651,27068.0138716447E
IRL,1.437,"","",1.437,"","",0.25,,1987,24.584717608,15.4983768186,15.4983768186,28952.7514840911E
IRL,1.437,"","",1.437,"","",0.25,,1987,24.584717608,24.584717608,15.4983768186,28952.7514840911E
IRL,1.437,"","",1.437,"","",0.25,,1988,24.0542244641,14.963547269,14.963547269,31452.2715745387E
IRL,1.437,"","",1.437,"","",0.25,,1988,24.0542244641,24.0542244641,14.963547269,31452.2715745387E
IRL,1.437,"","",1.437,"","",0.25,,1989,20.734557596,14.5534337564,14.5534337564,35118.5732483748E
IRL,1.437,"","",1.437,"","",0.25,,1989,20.734557596,20.734557596,14.5534337564,35118.5732483748E
IRL,1.437,"","",1.437,"","",0.25,,1990,17.6786313318,12.4828060523,12.4828060523,37814.136823986E
IRL,1.437,"","",1.437,"","",0.25,,1990,17.6786313318,17.6786313318,12.4828060523,37814.136823986E
IRL,1.437,"","",1.437,"","",0.25,,1991,21.7659137577,13.7677935943,13.7677935943,39238.1401984501E
IRL,1.437,"","",1.437,"","",0.25,,1991,21.7659137577,21.7659137577,13.7677935943,39238.1401984501E
IRL,1.437,"","",1.437,"","",0.25,,1992,23.2337434095,14.0552246887,14.0552246887,41690.3332282118E
IRL,1.437,"","",1.437,"","",0.25,,1992,23.2337434095,23.2337434095,14.0552246887,41690.3332282118E
IRL,1.437,"","",1.437,"","",0.25,,1993,25.3262786596,14.3784010046,14.3784010046,45028.7802885708E
IRL,1.437,"","",1.437,"","",0.25,,1993,25.3262786596,25.3262786596,14.3784010046,45028.7802885708E
IRL,1.437,"","",1.437,"","",0.25,,1994,24.1632563578,13.4102088541,13.4102088541,48427.5044588832E
IRL,1.437,"","",1.437,"","",0.25,,1994,24.1632563578,24.1632563578,13.4102088541,48427.5044588832E
IRL,1.437,"","",1.437,"","",0.25,,1995,19.1010062324,11.0534453384,11.0534453384,54704.060869818
IRL,1.437,"","",1.437,"","",0.25,,1995,19.1010062324,19.1010062324,11.0534453384,54704.060869818
IRL,1.437,"","",1.437,"","",0.25,,1996,18.2546749777,11.1241461522,11.1241461522,60072.254544956
IRL,1.437,"","",1.437,"","",0.25,,1996,18.2546749777,18.2546749777,11.1241461522,60072.254544956
IRL,1.437,"","",1.437,"","",0.25,,1997,16.1471343028,9.5166594508,9.5166594508,69231.540779939
IRL,1.437,"","",1.437,"","",0.25,,1997,16.1471343028,16.1471343028,9.5166594508,69231.540779939
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,1998,12.7975274134,6.9972885126,6.9972885126,80083.869618464
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,1998,12.7975274134,12.7975274134,6.9972885126,80083.869618464
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,1999,9.9534346026,5.2210526148,5.2210526148,92491.053541188
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,1999,9.9534346026,9.9534346026,5.2210526148,92491.053541188
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2000,7.9207918826,4.0196948732,4.0196948732,107799.29449161
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2000,7.9207918826,7.9207918826,4.0196948732,107799.29449161
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2001,7.7154009128,3.1210888587,3.1210888587,121198.72632892
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2001,7.7154009128,7.7154009128,3.1210888587,121198.72632892
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2002,9.3682589305,3.6452004583,3.6452004583,135179.08671267
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2002,9.3682589305,9.3682589305,3.6452004583,135179.08671267
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2003,9.520884433,3.8997837891,3.8997837891,144839.78924035
IRL,1.437,1.812,"",1.437,"",2.75,0.25,,2003,9.520884433,9.520884433,3.8997837891,144839.78924035
IRL,1.437,1.812,"",1.437,"",2.75,0.625,,2004,9.4252163053,3.8162441855,3.8162441855,155470.1667333
IRL,1.437,1.812,"",1.437,"",2.75,0.625,,2004,9.4252163053,9.4252163053,3.8162441855,155470.1667333
IRL,1.437,1.812,"",1.437,"",2.75,0.625,,2005,9.7822846113,3.9523254504,3.9523254504,169152.87423499
IRL,1.437,1.812,"",1.437,"",2.75,0.625,,2005,9.7822846113,9.7822846113,3.9523254504,169152.87423499
IRL,1.27,1.907,"",1.27,"",3.5,0.625,,2006,9.8768970108,3.8600407131,3.8600407131,183759.19652827
IRL,1.27,1.907,"",1.27,"",3.5,0.625,,2006,9.8768970108,9.8768970108,3.8600407131,183759.19652827
IRL,1.27,1.907,"",1.27,"",3.5,0.625,,2007,10.2736052916,3.9769163532,3.9769163532,196748.54860566
IRL,1.27,1.907,"",1.27,"",3.5,0.625,,2007,10.2736052916,10.2736052916,3.9769163532,196748.54860566
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2008,12.4480178087,4.8116512544,4.8116512544,186870.16829899
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2008,12.4480178087,12.4480178087,4.8116512544,186870.16829899
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2009,25.4901964222,10.8149510164,10.8149510164,168113.96531978
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2009,25.4901964222,25.4901964222,10.8149510164,168113.96531978
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2010,28.2640396257,12.6474201644,12.6474201644,164928.43421544
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2010,28.2640396257,28.2640396257,12.6474201644,164928.43421544
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2011,29.8685304106,13.5274285973,13.5274285973,171042.34624903
IRL,1.27,1.907,1.978,1.27,1.37,3.5,0.625,0.708,2011,29.8685304106,29.8685304106,13.5274285973,171042.34624903
IRL,1.397,1.998,2.069,1.397,1.497,3.5,0.625,1.208,2012,32.9861111614,13.5831380131,13.5831380131,172754.73835311
IRL,1.397,1.998,2.069,1.397,1.497,3.5,0.625,1.208,2012,32.9861111614,32.9861111614,13.5831380131,172754.73835311
IRL,1.397,1.998,2.069,1.397,1.497,3.5,0.625,1.208,2013,29.6109838944,12.6266658152,12.6266658152,174791.23918766
IRL,1.397,1.998,2.069,1.397,1.497,3.5,0.625,1.208,2013,29.6109838944,29.6109838944,12.6266658152,174791.23918766
ISL,"","","","","","","",,1991,4.8875161735,2.2051394685,2.2051394685,412308.680984846E
ISL,"","","","","","","",,1991,4.8875161735,4.8875161735,2.2051394685,412308.680984846E
ISL,"","","","","","","",,1992,9.8983926043,3.2077251195,3.2077251195,412139.716827215E
ISL,"","","","","","","",,1992,9.8983926043,9.8983926043,3.2077251195,412139.716827215E
ISL,"","","","","","","",,1993,9.9606928426,4.3413251916,4.3413251916,425201.897276517E
ISL,"","","","","","","",,1993,9.9606928426,9.9606928426,4.3413251916,425201.897276517E
ISL,"","","","","","","",,1994,11.5358303403,4.1800311465,4.1800311465,452015.924417723E
ISL,"","","","","","","",,1994,11.5358303403,11.5358303403,4.1800311465,452015.924417723E
ISL,"","","","","","","",,1995,11.0057003257,3.6745645091,3.6745645091,466108.190278764E
ISL,"","","","","","","",,1995,11.0057003257,11.0057003257,3.6745645091,466108.190278764E
ISL,"","","","","","","",,1996,8.4338361978,2.6039083926,2.6039083926,500496.92582032E
ISL,"","","","","","","",,1996,8.4338361978,8.4338361978,2.6039083926,500496.92582032E
ISL,"","","","","","","",,1997,7.6770514833,2.9985947247,2.9985947247,540344
ISL,"","","","","","","",,1997,7.6770514833,7.6770514833,2.9985947247,540344
ISL,"","","","","","","",,1998,5.9957092853,2.0664465126,2.0664465126,602433
ISL,"","","","","","","",,1998,5.9957092853,5.9957092853,2.0664465126,602433
ISL,"","","","","","","",,1999,4.3872919818,1.3647954256,1.3647954256,647500
ISL,"","","","","","","",,1999,4.3872919818,4.3872919818,1.3647954256,647500
ISL,"","","","","","","",,2000,4.6832517673,1.7211818087,1.7211818087,703445
ISL,"","","","","","","",,2000,4.6832517673,4.6832517673,1.7211818087,703445
ISL,"","","","","","","",,2001,4.8300785322,1.7228701472,1.7228701472,793734
ISL,"","","","","","","",,2001,4.8300785322,4.8300785322,1.7228701472,793734
ISL,"","","","","","","",,2002,7.2018844609,2.6613654604,2.6613654604,841909
ISL,"","","","","","","",,2002,7.2018844609,7.2018844609,2.6613654604,841909
ISL,"","","","","","","",,2003,8.2478396764,2.4771076289,2.4771076289,868683
ISL,"","","","","","","",,2003,8.2478396764,8.2478396764,2.4771076289,868683
ISL,"","","","","","","",,2004,8.0917368281,1.9755444451,1.9755444451,964222
ISL,"","","","","","","",,2004,8.0917368281,8.0917368281,1.9755444451,964222
ISL,"","","","","","","",,2005,7.2172225163,1.7242181034,1.7242181034,1057998
ISL,"","","","","","","",,2005,7.2172225163,7.2172225163,1.7242181034,1057998
ISL,"","","","","","","",,2006,8.3612040134,1.9332161687,1.9332161687,1200151
ISL,"","","","","","","",,2006,8.3612040134,8.3612040134,1.9332161687,1200151
ISL,"","","","","","","",,2007,7.1853225085,1.3428113363,1.3428113363,1373771
ISL,"","","","","","","",,2007,7.1853225085,7.1853225085,1.3428113363,1373771
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2008,8.2399138641,1.9818699645,1.9818699645,1547846
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2008,8.2399138641,8.2399138641,1.9818699645,1547846
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2009,15.956622773,6.1512955493,6.1512955493,1585516
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2009,15.956622773,15.956622773,6.1512955493,1585516
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2010,16.172611201,6.338868757,6.338868757,1621049
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2010,16.172611201,16.172611201,6.338868757,1621049
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2011,14.5886148882,5.6421056342,5.6421056342,1703151
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2011,14.5886148882,14.5886148882,5.6421056342,1703151
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2012,13.5683808108,4.5889235588,4.5889235588,1780245
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2012,13.5683808108,13.5683808108,4.5889235588,1780245
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2013,10.6949410084,4.6358412221,4.6358412221,1880893
ISL,1.73,2.236,2.458,1.73,2.041,3.5,0.625,1.292,2013,10.6949410084,10.6949410084,4.6358412221,1880893
ISR,"","","","","","","",,1995,14.884491438,5.5193474515,5.5193474515,299078.5651
ISR,"","","","","","","",,1995,14.884491438,14.884491438,5.5193474515,299078.5651
ISR,"","","","","","","",,1996,13.5556664595,5.5657326008,5.5657326008,348407.4724
ISR,"","","","","","","",,1996,13.5556664595,13.5556664595,5.5657326008,348407.4724
ISR,"","","","","","","",,1997,14.9683200997,6.5866008286,6.5866008286,391042.3164
ISR,"","","","","","","",,1997,14.9683200997,14.9683200997,6.5866008286,391042.3164
ISR,"","","","","","","",,1998,16.94351208,7.1885505255,7.1885505255,436985.3369
ISR,"","","","","","","",,1998,16.94351208,16.94351208,7.1885505255,436985.3369
ISR,"","","","","","","",,1999,16.7307101354,7.7208066164,7.7208066164,481236.847
ISR,"","","","","","","",,1999,16.7307101354,16.7307101354,7.7208066164,481236.847
ISR,"","","","","","","",,2000,16.9421161164,7.4818456193,7.4818456193,535951.7635
ISR,"","","","","","","",,2000,16.9421161164,16.9421161164,7.4818456193,535951.7635
ISR,"","","","","","","",,2001,18.4485214455,8.0934272214,8.0934272214,545047.0577
ISR,"","","","","","","",,2001,18.4485214455,18.4485214455,8.0934272214,545047.0577
ISR,"","","","","","","",,2002,20.8511083472,9.0904156855,9.0904156855,567948.2793
ISR,"","","","","","","",,2002,20.8511083472,20.8511083472,9.0904156855,567948.2793
ISR,"","","","","","","",,2003,22.2246439572,9.432563097,9.432563097,571389.2039
ISR,"","","","","","","",,2003,22.2246439572,22.2246439572,9.432563097,571389.2039
ISR,"","","","","","","",,2004,20.5018593625,9.1106252183,9.1106252183,600680.4167
ISR,"","","","","","","",,2004,20.5018593625,20.5018593625,9.1106252183,600680.4167
ISR,"","","","","","","",,2005,17.8091149617,7.8590352572,7.8590352572,633762.9696
ISR,"","","","","","","",,2005,17.8091149617,17.8091149617,7.8590352572,633762.9696
ISR,"","","","","","","",,2006,18.2418908617,7.0732161465,7.0732161465,678312.3238
ISR,"","","","","","","",,2006,18.2418908617,18.2418908617,7.0732161465,678312.3238
ISR,"","","","","","","",,2007,16.052238046,6.218685896,6.218685896,725795.5045
ISR,"","","","","","","",,2007,16.052238046,16.052238046,6.218685896,725795.5045
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2008,12.6350735404,5.3710910845,5.3710910845,767544.8165
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2008,12.6350735404,12.6350735404,5.3710910845,767544.8165
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2009,14.5865095614,6.9357761498,6.9357761498,811935.9692
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2009,14.5865095614,14.5865095614,6.9357761498,811935.9692
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2010,13.6869179312,5.9908974793,5.9908974793,870847.1694
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2010,13.6869179312,13.6869179312,5.9908974793,870847.1694
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2011,11.5816040381,5.0870440031,5.0870440031,924620.3738
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2011,11.5816040381,11.5816040381,5.0870440031,924620.3738
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2012,12.1334681496,6.1150928371,6.1150928371,991759.1219
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2012,12.1334681496,12.1334681496,6.1150928371,991759.1219
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2013,10.5376343272,5.6607691729,5.6607691729,1049102.318
ISR,2.036,1.99,2.216,2.036,2.352,1.875,0.875,1.583,2013,10.5376343272,10.5376343272,5.6607691729,1049102.318
ITA,2.762,"","",2.762,"","",5.25,,1985,33.8890211955,5.6293835364,5.6293835364,444622.67765494E
ITA,2.762,"","",2.762,"","",5.25,,1985,33.8890211955,33.8890211955,5.6293835364,444622.67765494E
ITA,2.762,"","",2.762,"","",5.25,,1986,34.5118239288,6.553486674,6.553486674,491586.198419856E
ITA,2.762,"","",2.762,"","",5.25,,1986,34.5118239288,34.5118239288,6.553486674,491586.198419856E
ITA,2.762,"","",2.762,"","",5.25,,1987,35.5406344061,7.3855776749,7.3855776749,537761.172859853E
ITA,2.762,"","",2.762,"","",5.25,,1987,35.5406344061,35.5406344061,7.3855776749,537761.172859853E
ITA,2.762,"","",2.762,"","",4.875,,1988,34.4819717024,7.7899733017,7.7899733017,597580.235487939E
ITA,2.762,"","",2.762,"","",4.875,,1988,34.4819717024,34.4819717024,7.7899733017,597580.235487939E
ITA,2.762,"","",2.762,"","",4.875,,1989,33.6495138724,8.1567609042,8.1567609042,656117.776997548E
ITA,2.762,"","",2.762,"","",4.875,,1989,33.6495138724,33.6495138724,8.1567609042,656117.776997548E
ITA,2.762,"","",2.762,"","",4.875,,1990,31.4976958525,7.7017043802,7.7017043802,728794.969069699E
ITA,2.762,"","",2.762,"","",4.875,,1990,31.4976958525,31.4976958525,7.7017043802,728794.969069699E
ITA,2.762,"","",2.762,"","",4.875,,1991,30.7747318236,7.4673090158,7.4673090158,796109.467891338E
ITA,2.762,"","",2.762,"","",4.875,,1991,30.7747318236,30.7747318236,7.4673090158,796109.467891338E
ITA,2.762,"","",2.762,"","",4.75,,1992,32.6651818857,8.0414238017,8.0414238017,837816.314797018E
ITA,2.762,"","",2.762,"","",4.75,,1992,32.6651818857,32.6651818857,8.0414238017,837816.314797018E
ITA,2.762,"","",2.762,"","",4.75,,1993,28.7566957993,7.0631096486,7.0631096486,862950.858298309E
ITA,2.762,"","",2.762,"","",4.75,,1993,28.7566957993,28.7566957993,7.0631096486,862950.858298309E
ITA,2.762,"","",2.762,"","",4.75,,1994,30.5019305019,8.1879194631,8.1879194631,912740.505129935E
ITA,2.762,"","",2.762,"","",4.75,,1994,30.5019305019,30.5019305019,8.1879194631,912740.505129935E
ITA,2.762,"","",2.762,"","",4.75,,1995,31.8970861748,8.7886672449,8.7886672449,985342.30350314
ITA,2.762,"","",2.762,"","",4.75,,1995,31.8970861748,31.8970861748,8.7886672449,985342.30350314
ITA,2.762,"","",2.762,"","",4.75,,1996,32.2017458778,8.932959936,8.932959936,1043466.663674
ITA,2.762,"","",2.762,"","",4.75,,1996,32.2017458778,32.2017458778,8.932959936,1043466.663674
ITA,2.762,"","",2.762,"","",4.75,,1997,32.0572569907,9.1637512696,9.1637512696,1090273.4034715
ITA,2.762,"","",2.762,"","",4.75,,1997,32.0572569907,32.0572569907,9.1637512696,1090273.4034715
ITA,2.762,3.151,"",2.762,"",4.125,3.625,,1998,32.0954003407,9.4303097345,9.4303097345,1135930.88104
ITA,2.762,3.151,"",2.762,"",4.125,3.625,,1998,32.0954003407,32.0954003407,9.4303097345,1135930.88104
ITA,2.762,3.151,"",2.762,"",4.125,3.625,,1999,31.1317386648,9.1935921803,9.1935921803,1172365.2715929
ITA,2.762,3.151,"",2.762,"",4.125,3.625,,1999,31.1317386648,31.1317386648,9.1935921803,1172365.2715929
